"ID","Created Date","Updated Date","Owner","invoiceurl","receipturl","Date","title","type","invoiceid","amount","tenancy","Accountid","Productid","isPaid","referenceid","room","tenant","Bukku_invoice_id","property","Paidat","client"
"929fc116-aff8-4ba6-bff1-14e34dae95b4",2025-09-14T15:19:55Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/a9izeBrsra","https://colivingmanagement.bukku.my/l/aQ4kkI3MyM",2025-12-01T00:00:00Z,"December 2025 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00790",600,"a13ba28b-33b9-42d9-8643-fb071c352121",53,1,true,"RC-mi8izkr3","8cd82639-eaf1-4109-8482-f4ea1eccee00","cfe5a1ee-aaa2-42e3-91ee-84622a7872a1",6601,"3faf9896-9e64-4092-93ec-603e692bae24",2025-11-21T07:16:10Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"92a67a57-cba7-4527-b694-c92a3c53f231",2025-09-14T15:20:31Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dFYpao3Cos",,2026-05-01T00:00:00Z,"May 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01025",750,"86b34592-1480-465e-9d41-02e60d5d5cc9",53,1,,,"f5bf2926-c636-4850-a048-4ecf562364a5","07bc2d51-a270-4c5f-ab8c-752127566102",6836,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"936d1303-6c1d-48b1-a152-d97d1f78455a",2025-10-06T02:25:18Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/awGRE7NHMo","https://colivingmanagement.bukku.my/l/dl53G48903",2025-10-05T16:00:00Z,"October - Aliff Residences B-13-07 Standard Room - Agreement Fees","3411c69c-bfec-4d35-a6b9-27929f9d5bf6","IV-01694",250,"4f914820-9400-48a5-9527-f21c87552cbe",20,3,true,"RC-mgeku47m","2e296b44-c922-40cf-a3d9-e756cff640b1","17e79a3f-e22b-4ef7-b538-76e2ba20c046",7873,"31e9f13e-8494-4000-bee6-85306326a98a",2025-10-06T03:36:09Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"94090825-9df9-43ad-9662-72d7bf13b092",2025-10-28T04:00:23Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/bXB82wtAlY","https://colivingmanagement.bukku.my/l/abbW5dw3ZR",2025-10-27T16:00:00Z,"October - Meridin Bayvue B1-10-05 Small Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02091",97,"37c2e57c-15b1-4971-b727-5e39f8e62664",53,1,true,"RC-mha55ls2","84423429-0db5-4c6f-8dfb-cee329ae1dfb","b289310f-025d-4796-8817-0feed76fe1da",9522,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",2025-10-28T05:45:31Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"944f4dad-9b13-4a63-9079-c13e66fa6205",2025-10-13T04:43:57Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/cYFArhZsKP",,2025-10-12T16:00:00Z,"October - SKS Pavillion B-31-03 Standard Room - Deposit","d3f72d51-c791-4ef0-aeec-3ed1134e5c86","IV-01810",700,"c31566bb-b630-475f-bf9a-da023b32f144",52,2,,"Deposit","a4228fd9-24df-4208-9d41-d8a0fed8504a","239cd508-5fdf-42dc-b0c9-828222f5158a",8503,"92f3ecef-c641-42fc-8085-60519b40820b",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"94872e80-c221-4ff0-9ef9-e42046faba3f",2026-03-01T13:37:06Z,2026-03-01T13:37:26Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/bfuT4nn8ov",,2026-08-01T00:00:00Z,"Aug 2026 - Meridin Bayvue B1-07-13a Small Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02843",600,"9851562f-ce8a-4d25-8dcf-be7a070aa37e",53,1,,,"20b9e8cc-e829-4910-9e83-2f595169abf7","12ea1131-9783-4f55-a89a-b5abb24e87db",10887,"c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",,
"94eb914d-617f-440f-a18d-824c87eede6a",2025-09-30T01:27:51Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/aEq3gEWa7s","https://colivingmanagement.bukku.my/l/dmGPEeDhaS",2025-10-01T04:00:00Z,"October - Meridin Bayvue B2-19-12 Balcony Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01539",600,"1b12f21b-bca4-40cd-8e5a-28399a6f7af4",53,1,true,"RC-mg6aa17h","23c94dd3-f56c-4065-a495-f010e16690d8","8e0fc272-7380-452f-840f-55178597e795",7658,"4155d4f3-9438-448a-8c5e-d49dd1272646",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"952c2804-17c3-44cf-9375-f8c941cf08b1",2025-11-27T07:28:59Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/b70PsbST_m",,2026-11-01T00:00:00Z,"November - Paragon Suite A-18-05 Master Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02291",1600,"cf3b27d1-9552-4154-9bb7-398d80620c8f",53,1,,,"095bce46-e254-4805-9765-a7d9fbc92d05","6cbf2efe-fb21-480d-9f52-326a2756c5b6",9888,"ab2f9b6a-402a-4593-a939-f306dc976067",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"956d1f50-fd67-43bf-90fb-3bb9a9ab06f8",2026-02-01T11:38:53Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/b7dFgTJnyd",,2026-02-01T11:38:47Z,"Feb 2026 - Meridin Bayvue B1-10-05 testing1234 - Tenant Comission","94b4e060-3999-4c76-8189-f969615c0a7d","IV-02684",267,"57bf6fc9-927c-40b6-9a21-0e4875ab0783",58,5,,,"ffb424b3-0baa-4523-baf6-70075ba913fa","477f4ca8-bf79-4c59-a7d2-8338596fe65e",10635,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"95797f91-decc-443d-bb69-9eae977a9548",2025-12-06T06:25:36Z,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e",,,2025-11-13T06:25:33Z,"November - SKS Pavillion B-31-03 Standard Room - Forfeit Deposit","1c7e41b6-9d57-4c03-8122-a76baad3b592",,700,"c31566bb-b630-475f-bf9a-da023b32f144",53,14,true,,"a4228fd9-24df-4208-9d41-d8a0fed8504a","239cd508-5fdf-42dc-b0c9-828222f5158a",10029,"92f3ecef-c641-42fc-8085-60519b40820b",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"95fc4fc2-5c5d-43ce-b2f2-8aa52d1b054a",2026-02-28T13:26:23Z,2026-02-28T13:26:34Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/cf3MrY016_",,2026-06-28T16:00:00Z,"Jun 2026 - Aliff Residences B-13-07 Master Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02822",1000,"c077f50a-1afb-4680-aac7-6dad81355445",53,1,,,"68e3de51-27bd-4e66-a5ad-138f8b61b2ce","d7b1aa7e-5bd7-4ef1-9581-c2e12983e3a9",10864,"31e9f13e-8494-4000-bee6-85306326a98a",,
"9706e716-e529-4a6c-bca3-a2373a7efb9b",2025-09-23T03:02:42Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/cp_i_oow2t","https://colivingmanagement.bukku.my/l/aWb0rh82Yq",2026-02-01T04:00:00Z,"February - Paragon Suite B-23-07 Master Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01251",1600,"3376615e-adfe-4d4e-b462-2c421a9f4d68",53,1,true,"RC-ml3fl614","583cf0e4-10eb-478b-be74-d78a7be5571a","262a8a16-7d04-4000-8663-24d7e3e67ee2",7161,"52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2026-02-01T07:41:22Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9713d4bc-282b-416d-a543-7ec995bfa76d",2025-10-06T02:25:18Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/di6DndGBkq",,2026-05-01T00:00:00Z,"May - Aliff Residences B-13-07 Standard Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01701",700,"4f914820-9400-48a5-9527-f21c87552cbe",53,1,,,"2e296b44-c922-40cf-a3d9-e756cff640b1","17e79a3f-e22b-4ef7-b538-76e2ba20c046",7880,"31e9f13e-8494-4000-bee6-85306326a98a",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"98bffb70-b137-4490-b9af-62d7625a9d32",2025-09-14T15:20:09Z,2026-03-14T01:41:56Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dHTq1hYoRr","https://colivingmanagement.bukku.my/l/aHFDKxigdP",2026-03-01T00:00:00Z,"March 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00918",800,"3af59c7b-baa5-4714-ba9f-66cd542bf126",53,1,true,"RC-mm44nl59","d70434ff-a76a-481d-94e4-7e0ae7db7f14","703db0c7-8469-4966-9729-c8e4eefc6c5b",6729,"5981792a-cba0-4215-b391-e6c352f3f3bb",2026-02-27T00:02:36Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"993f90a0-4ae1-4ed4-bf52-82c2c915e88c",2025-09-14T15:19:54Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/aN9rTNba4C",,2026-06-01T00:00:00Z,"June 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00893",700,"9a4c5001-77e7-4b61-a38e-ea1df717602a",53,1,,,"f8dbb89a-a49c-44e0-944a-5665241eafd7","ef8f0650-f7c5-4666-a224-91f67eba8872",6704,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"99eccfb7-aeb0-4394-a718-3350a01536aa",2026-01-06T14:15:37Z,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","https://colivingmanagement.bukku.my/l/aktSiCs5gU","https://colivingmanagement.bukku.my/l/djc5Sz3GcZ",2026-01-05T16:00:00Z,"January - Paragon Suite A-29-05 Standard Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02582",200,"e4a1ab8d-c52d-4450-8f44-f77c64a5c953",53,1,true,"RC-mk2t00aw","62b1e475-3497-4415-aaf0-db602b7b2034","d42eee8b-c4f5-4b1e-bd66-1c843ae47aff",10441,"5981792a-cba0-4215-b391-e6c352f3f3bb",2026-01-06T16:29:14Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9a42ae72-af1b-4f36-9b4d-6671281150a9",2025-09-14T15:20:36Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dy7g_kKVC6",,2026-08-01T00:00:00Z,"August 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01060",700,"917b3154-a042-4f26-8c55-2d377fb5ac77",53,1,,,"1c007afd-735e-4e70-b7e4-0d849b2efceb","782af970-3f7b-4206-bbb6-79daa4a25346",6871,"e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9c139eaa-2511-47c0-9919-2804713d8854",2026-02-01T11:38:53Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/aIymr8FSnR",,2026-02-01T11:38:47Z,"Feb 2026 - Meridin Bayvue B1-10-05 testing1234 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02685",800,"57bf6fc9-927c-40b6-9a21-0e4875ab0783",53,1,,,"ffb424b3-0baa-4523-baf6-70075ba913fa","477f4ca8-bf79-4c59-a7d2-8338596fe65e",10636,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9c3e78a4-6e3b-422b-ae00-25e36c4694dc",2025-12-14T02:24:48Z,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/cGWCUILGD-",,2026-05-01T00:00:00Z,"May - Jalan Kuning Jalan Kuning Standard Room 2 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02411",600,"fde92605-6d62-49ca-b791-57963ba2410d",53,1,,,"e01ba51a-5770-44ab-81c2-89457cc23d33","72d40b42-a54b-4345-88da-052321f190d8",10157,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9c813256-5954-40a1-880f-b062aa321b9e",2025-09-14T15:20:06Z,2026-04-03T06:11:01Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/bsdAhxUwFo",,2026-04-01T00:00:00Z,"April 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00925",800,"cbdcfd3f-2ccc-4ea3-9d00-8507c4f1cd43",53,1,true,"RC-mnfn1y70","e3ce04ab-2186-4b5c-93bd-9976cfefa591","ea456c52-0155-496b-9623-dfe3c45538b4",6736,"52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2026-04-01T06:02:43Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9cbc82f5-8b5c-4fb2-b857-6dc82d26a72a",2025-09-14T15:20:29Z,2026-03-30T03:57:30Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/bG9JFjLMHy",,2026-04-01T00:00:00Z,"April 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01003",900,"3e1b6a48-81e2-446f-8664-6ecc89918f81",53,1,true,"RC-mncnq8j9","2ba14071-ea05-4f99-ae21-9a2870703b47","54a8ad5a-d9aa-4d23-9acd-e94f9bae36e0",6814,"4155d4f3-9438-448a-8c5e-d49dd1272646",2026-03-30T03:57:30Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9dd6f445-1d48-4c21-9dfd-740c7df9f9cc",2025-12-14T02:24:48Z,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/beWndZcs8r","https://colivingmanagement.bukku.my/l/cWfN-12R9q",2026-01-02T16:00:00Z,"January - Jalan Kuning Jalan Kuning Standard Room 2 - Agreement Fees","3411c69c-bfec-4d35-a6b9-27929f9d5bf6","IV-02407",250,"fde92605-6d62-49ca-b791-57963ba2410d",20,3,true,"RC-mj875f2w","e01ba51a-5770-44ab-81c2-89457cc23d33","72d40b42-a54b-4345-88da-052321f190d8",10153,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-12-16T06:24:47Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9e147c1b-af2c-48a6-b3bd-4f388bc75c5e",2025-09-14T15:20:03Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/c_Bq3QATHI","https://colivingmanagement.bukku.my/l/a8eTfigGJc",2025-10-01T00:00:00Z,"October 2025 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00791",900,"5b10b607-a06d-4a37-8685-a510e08c1fbe",53,1,true,"RC-mg5xuzoy","7840e5a5-e01b-44a0-b719-d44779d73085","7572e7a2-2e0e-4846-af60-f4f54b722bd1",6602,"2cf0712d-2d16-4843-b80e-a2b438b20421",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9e2f3a1c-b208-4139-977f-2999f33c734c",2026-03-31T14:26:24Z,2026-03-31T14:26:48Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","https://colivingmanagement.bukku.my/l/bFolUXM2tw",,2026-11-01T00:00:00Z,"Nov 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-03041",550,"3c135503-4a61-43a6-99fa-f0ec31762643",53,1,,,"aac82a5e-a744-4aa0-b820-68fbba9f3853","9a8a777a-e5e4-4c11-bf6e-c8e0a3dcb6ce",11213,"2cf0712d-2d16-4843-b80e-a2b438b20421",,
"9e6366eb-d525-4172-a4b4-8c7281b6091d",2025-09-14T15:19:49Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/aOWz4nz45I","https://colivingmanagement.bukku.my/l/cVrL81CZcm",2025-11-01T00:00:00Z,"November 2025 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00760",600,"e32cc057-6fb0-48b1-89db-543cc21af02d",53,1,true,"RC-mh5td1hl","6b4a6637-2dbf-4913-9512-6b06abbafabd","a4b383a8-6ff0-457c-bb10-a5f872fbd5b3",6571,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-10-25T05:03:18Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9e8fd745-276b-4e20-9c4c-e355a5ee7b27",2025-10-26T11:42:32Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/da-rKfazsc","https://colivingmanagement.bukku.my/l/dAuNvuw7dR",2026-02-01T00:00:00Z,"February - Meridin Bayvue B1-07-13a Master Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02062",1100,"0d961896-ca8c-4815-943c-8a81ebc44c1a",53,1,true,"RC-ml1zz1cn","69f6eb67-6a67-496d-8901-8a0b0e03a0ab","388b9a8c-7a80-434f-8119-6b4d80b26978",9487,"c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2026-01-31T07:38:43Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9e9a31bb-7079-4776-af10-783ad734020e",2025-10-13T05:32:08Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f",,,2025-10-13T05:32:09Z,"October - Meridin Bayvue B1-07-13a Master Room - Forfeit Deposit","1c7e41b6-9d57-4c03-8122-a76baad3b592",,1100,"4a3efedd-758e-48dc-904d-a4d04de174b5",53,14,true,,"69f6eb67-6a67-496d-8901-8a0b0e03a0ab","ab495830-13ff-4a25-aacb-1ca6dfc8f1ac",8505,"c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"9ee8a766-607a-4cd0-a96c-be98662eb55b",2025-12-11T16:29:49Z,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/cCvSP8iNmG","https://colivingmanagement.bukku.my/l/dvQaQszimA",2025-12-14T16:00:00Z,"December - Meridin Bayvue B1-10-05 Balcony Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02389",406,"2362d600-987b-4549-92eb-b3d1580ee8af",53,1,true,"RC-mj280vn5","72032423-01cb-41b2-91e5-75d44fb90541","141497d1-4146-4c9b-a718-4407783f20de",10129,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",2025-12-12T02:07:49Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a0699463-0702-4787-87ff-122b8b415b70",2025-12-10T10:41:25Z,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","https://colivingmanagement.bukku.my/l/dFCW1HACBE","https://colivingmanagement.bukku.my/l/cJEbGmNkYz",2025-12-09T16:00:00Z,"December - Meridin Bayvue B1-22-09 Master Room - Deposit","d3f72d51-c791-4ef0-aeec-3ed1134e5c86","IV-02378",900,"3aa7da22-4f5b-4fae-a819-772119816ab7",52,2,true,"RC-mizvzpgq","7840e5a5-e01b-44a0-b719-d44779d73085","9f7a3e4e-1b3d-4843-87e7-28403e9b4272",10111,"2cf0712d-2d16-4843-b80e-a2b438b20421",2025-12-10T10:54:47Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a07843cf-e57e-484b-9a3b-58a0fbf15685",2025-12-24T03:30:47Z,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","https://colivingmanagement.bukku.my/l/b_9jhkkX05",,2026-05-01T04:00:00Z,"May - Meridin Bayvue B2-19-12 Standard Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02503",600,"f57ede7f-8ea6-4f04-891d-e5cc05a99719",53,1,,,"2de68ab4-ff54-4be0-aaea-ae6ca81eb6a4","0e88a760-7a70-4e6d-87a9-f6cbd9a3d405",10305,"4155d4f3-9438-448a-8c5e-d49dd1272646",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a08f6368-c9b0-4f7c-9485-6e2b12bffa24",2025-09-14T15:19:58Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dpNSErxReB","https://colivingmanagement.bukku.my/l/cblEW2fz-I",2026-01-01T00:00:00Z,"January 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00814",600,"a573ded5-8083-4f0d-baa0-d36b6821b3ee",53,1,true,"RC-mjtzam2i","af8f9063-31bd-4b6d-b54a-8c25b9a1fdc6","da3f3823-7538-477b-9d4d-c3059f028f20",6625,"c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2025-12-31T12:18:11Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a095846e-3cbd-457d-a891-1418f11817f9",2025-09-14T15:19:55Z,2026-03-29T23:50:12Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/aM0DhBj_Z3",,2026-04-01T00:00:00Z,"April 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00856",600,"a13ba28b-33b9-42d9-8643-fb071c352121",53,1,true,"RC-mn9jyfdi","8cd82639-eaf1-4109-8482-f4ea1eccee00","cfe5a1ee-aaa2-42e3-91ee-84622a7872a1",6667,"3faf9896-9e64-4092-93ec-603e692bae24",2026-03-27T23:50:31Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a0e948f4-9c28-4de8-99b1-f8afe75b7c3d",2025-10-28T04:00:23Z,2026-03-14T01:41:26Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/aoUVmY1PQj","https://colivingmanagement.bukku.my/l/a9yxxID5Qo",2026-03-01T00:00:00Z,"March - Meridin Bayvue B1-10-05 Small Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02096",600,"37c2e57c-15b1-4971-b727-5e39f8e62664",53,1,true,"RC-mm0nu3e3","84423429-0db5-4c6f-8dfb-cee329ae1dfb","b289310f-025d-4796-8817-0feed76fe1da",9527,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",2026-02-24T13:48:53Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a11a9a7f-0b7b-4e4d-8a1c-1fa8e6f5d94c",2025-10-26T11:42:32Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/ddL5IKu3h_","https://colivingmanagement.bukku.my/l/dbnfDmWRa0",2026-01-01T00:00:00Z,"January - Meridin Bayvue B1-07-13a Master Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02061",1100,"0d961896-ca8c-4815-943c-8a81ebc44c1a",53,1,true,"RC-mju7v18l","69f6eb67-6a67-496d-8901-8a0b0e03a0ab","388b9a8c-7a80-434f-8119-6b4d80b26978",9486,"c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2025-12-31T16:16:33Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a15e1c16-3c16-41d3-b1b2-cedd8258346c",2025-09-14T15:20:24Z,2026-03-14T01:41:43Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/afuUkBjSwS","https://colivingmanagement.bukku.my/l/bA3Pspc0bl",2026-03-01T00:00:00Z,"March 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00970",750,"022a7217-6824-4642-9f2e-6b861f555c3f",53,1,true,"RC-mm93ddo9","8149255d-d59a-4685-8f6a-776ab4b89955","b7f2ce38-5114-4e23-b8c4-c63275e93fc8",6781,"52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2026-03-02T11:26:19Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a1ae3bd3-ae34-4e1c-9fbb-79ae0e1c7d89",2026-01-03T11:04:39Z,2026-03-14T01:40:51Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","https://colivingmanagement.bukku.my/l/a1nMdnA2S3","https://colivingmanagement.bukku.my/l/dX04gYEiku",2026-03-01T04:00:00Z,"Mar 2026 - Meridin Bayvue B1-20-03a Standard Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02566",600,"584438bc-5bd8-4d23-b814-0d6a89784f9f",53,1,true,"RC-mm64try5","c4a2aaa8-5d71-47e2-b3d9-452a3c56bb9c","eddfc352-8393-4744-ab27-f6de7b5419dd",10410,"3faf9896-9e64-4092-93ec-603e692bae24",2026-02-28T09:42:35Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a1f1e952-723e-4d3e-b39e-f8a994afb8ec",2026-02-09T14:04:55Z,2026-03-31T08:45:08Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/dfUaaHLssk",,2026-04-01T00:00:00Z,"Apr 2026 - Aliff Residences B-13-07 Standard Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02723",650,"fc1dd5d2-aaf8-4c77-8376-fe9eb1ebc55b",53,1,,"RC-mnecyhof","2e296b44-c922-40cf-a3d9-e756cff640b1","b5f5fc33-0561-4de0-8748-2a6ba853d150",10718,"31e9f13e-8494-4000-bee6-85306326a98a",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"a283fe8a-f25f-4483-8cd9-0a49ec701f7c",2025-12-30T03:36:05Z,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/bZt3RMcaKs",,2026-11-01T00:00:00Z,"Nov 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02545",600,"007309b7-1086-430f-bc4b-bcb7c005224a",53,1,,,"aac82a5e-a744-4aa0-b820-68fbba9f3853","d0714604-bd16-4a15-be55-ba4710365a7b",10368,"2cf0712d-2d16-4843-b80e-a2b438b20421",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
