"ID","Created Date","Updated Date","Owner","property","period","title","totalrental","totalutility","totalcollection","expenses","netpayout","Bukkubills","Bukkuinvoice","monthlyreport","client","Paid"
"55d7c16d-d1aa-44be-a8ae-09bd0851cbfe",2026-01-09T04:29:01Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","3faf9896-9e64-4092-93ec-603e692bae24",2025-11-30T16:00:00Z,"December 2025 Meridin Bayvue B1-20-03a",2900,757.51,3160,757.51,2112.49,"https://colivingmanagement.bukku.my/l/c1UM4ZLC_q","https://colivingmanagement.bukku.my/l/cBXiIIZeQz","https://download-files.wixmp.com/ugd/a1b068_daee37a4e2fb4074acdff49835d7dfe3.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfZGFlZTM3YTRlMmZiNDA3NGFjZGZmNDk4MzVkN2RmZTMucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9NZXJpZGluX0JheXZ1ZV9CMS0yMC0wM2EucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY3OTY4OTM0LCJqdGkiOiJlMWI2Mzk5Ny0zNzA0LTQxMTYtOGQ2Yy05YmNjMjM5OGNhOTciLCJpYXQiOjE3Njc5MzI5MzQsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.CaTZDA7Or2BaGcNlqfwYmCtF66q5sIF42gWhk85jq64","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"59f9b11b-4018-472d-80b5-d416dfbb4e1a",2026-04-10T02:49:48Z,2026-04-10T02:52:05Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","f18c6f5a-eccf-4af8-9334-721d98013a6d",2026-02-28T16:00:00Z,"March 2026 Paragon Suite B-27-03",2400,933.2,2400,933.2,1346.8,"https://colivingmanagement.bukku.my/l/dK9WYNp91L","https://colivingmanagement.bukku.my/l/aSgiEfykO3","wix:document://v1/a1b068_d7ecb20906794edeb594bdf7f3dd3e2c.pdf/2026_Paragon_Suite_B-27-03.pdf",,
"5af459e8-1c5d-4456-a79d-a4cbd1ef6060",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","2cf0712d-2d16-4843-b80e-a2b438b20421",2025-03-01T04:00:00Z,"March 2025 Meridin Bayvue B1-22-09",1200,50,1250,654.41,475.59,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"5d3db988-e413-4543-91b8-f876b73930fd",2025-10-09T06:07:05Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","beaf7c8c-e161-4e8f-b30e-376c0d94be25",2025-09-01T04:00:00Z,"September 2025 Meridin Bayvue B1-10-05",2600,80,2680,645.16,1774.84,"https://colivingmanagement.bukku.my/l/apG5MGLrRj","https://colivingmanagement.bukku.my/l/by2hZYOogl","https://drive.google.com/file/d/1Iqb3rOELrsp-wm17WQV-5Q5NJ4VS9rtQ/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"6042729c-9913-4a7c-b7ed-06d495c370a2",2025-11-07T09:32:04Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-09-30T16:00:00Z,"October 2025 Paragon Suite B-23-07",4250,701.97,4490,2301.97,1763.03,"https://colivingmanagement.bukku.my/l/dVHtE9V7QN","https://colivingmanagement.bukku.my/l/c4Fird-K4F","https://download-files.wixmp.com/ugd/a1b068_050ca70f2525482783d5669752ea18aa.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfMDUwY2E3MGYyNTI1NDgyNzgzZDU2Njk3NTJlYTE4YWEucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9QYXJhZ29uX1N1aXRlX0ItMjMtMDcucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY3NjkxOTE2LCJqdGkiOiIxZDQzODZiYS00N2ZjLTQ1MzEtYjYzMC1jNjAyM2MwYjZiYTIiLCJpYXQiOjE3NjI1MDc5MTYsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.dUmuq9FbqBj7xUhtCsLoDtqmSLBRV2Wq2bpttiic8Kk","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"626a2e2d-d992-4d17-81e7-16382b8df0c8",2025-11-07T09:32:53Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","3faf9896-9e64-4092-93ec-603e692bae24",2025-09-30T16:00:00Z,"October 2025 Meridin Bayvue B1-20-03a",2900,758.91,3260,758.91,2211.09,"https://colivingmanagement.bukku.my/l/amVjI23Z4f","https://colivingmanagement.bukku.my/l/cQAmaCFcE8","https://download-files.wixmp.com/ugd/a1b068_b82110003c024b23ad2bba76a58b7a6c.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfYjgyMTEwMDAzYzAyNGIyM2FkMmJiYTc2YTU4YjdhNmMucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9NZXJpZGluX0JheXZ1ZV9CMS0yMC0wM2EucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY3NjkxOTY1LCJqdGkiOiJkMzhmZTlkYS03OWMxLTQ4N2EtOGY1ZS1iNzYwOGI4YjVhOGMiLCJpYXQiOjE3NjI1MDc5NjUsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.B-wNSoqSBKo_cXmDwmF6EJcMflmYRy4SU2kZulAonp8","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"6314d849-4699-4e27-b906-7a5860ef946d",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2025-04-01T04:00:00Z,"April 2025 Meridin Bayvue B1-07-13a",600,50,650,1163.95,'-634.05,,,"https://drive.google.com/file/d/1DPMU3hRa_XE6R8YaDF_gMUH3G5qo9s3E/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"6391181b-9124-4f5e-a8d5-1fbf1a7a2f1d",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-06-01T04:00:00Z,"June 2025 Paragon Suite B-23-07",4250,200,4450,875.49,3149.51,,,"https://drive.google.com/file/d/1LoTSBF9abDvjf9HbT8yNwjsKQEtc3NkD/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"64447472-cddb-482e-9561-61137ec3d54d",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-04-01T04:00:00Z,"April 2025 Jalan Kuning Jalan Kuning",3500,600,4100,286.15,3463.85,,,"https://drive.google.com/file/d/11bOMwPFbelOp8vQBwFr8t5Yk7tbvnQD9/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"659c5696-5640-475b-8363-ba0aea930705",2026-01-09T04:29:15Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","f18c6f5a-eccf-4af8-9334-721d98013a6d",2025-11-30T16:00:00Z,"December 2025 Paragon Suite B-27-03",2400,774.4,2400,774.4,1505.6,"https://colivingmanagement.bukku.my/l/aYjdE23fLK","https://colivingmanagement.bukku.my/l/ayV6yCZ-01","https://download-files.wixmp.com/ugd/a1b068_17d8742a7434443ebaa94cf193253922.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfMTdkODc0MmE3NDM0NDQzZWJhYTk0Y2YxOTMyNTM5MjIucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9QYXJhZ29uX1N1aXRlX0ItMjctMDMucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY3OTY4OTQ3LCJqdGkiOiJjNjMwYWFlNi02MTI0LTRmNGMtOGJkYS03NWYwMzdlY2ViYTMiLCJpYXQiOjE3Njc5MzI5NDcsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.pr2RamURVfeAGfZXfSP9Tyb3sAxNIRjKp7RkbhdNtkA","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"66e09af8-59db-4017-9322-3095a21e8e22",2026-03-10T10:23:57Z,2026-03-10T10:52:08Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","4155d4f3-9438-448a-8c5e-d49dd1272646",2026-01-31T16:00:00Z,"February 2026 Meridin Bayvue B2-19-12",2100,585.51,2100,1185.51,2700,"https://colivingmanagement.bukku.my/l/bhaYrGKh4t",,"wix:document://v1/a1b068_8c2faa4ea9bb4e22a3ea2f9e74d091fc.pdf/2026_Meridin_Bayvue_B2-19-12.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"67a1c436-9456-4b66-ade2-402a070ade5d",2026-02-10T07:29:04Z,2026-04-07T16:55:11Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2025-12-31T16:00:00Z,"January 2026 Meridin Bayvue B1-07-13a",2300,656.8,2480,656.8,1593.2,"https://colivingmanagement.bukku.my/l/cd2X3P1m_7","https://colivingmanagement.bukku.my/l/aJZbNIb1ae","wix:document://v1/a1b068_e0d04ae6c4f5473791da2bdb42f618a1.pdf/2026_Meridin_Bayvue_B1-07-13a.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"67cd2d68-1465-4cea-ac49-c5452fd50dcd",2025-10-09T06:07:13Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","3faf9896-9e64-4092-93ec-603e692bae24",2025-09-01T04:00:00Z,"September 2025 Meridin Bayvue B1-20-03a",2900,299.9,3199,773.71,2136.19,"https://colivingmanagement.bukku.my/l/b0mTorq4ry","https://colivingmanagement.bukku.my/l/cUXekwFhnA","https://drive.google.com/file/d/1CggSJxL5gg8LcK41-G6mg6bVB_I-VAwl/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"681bb895-7a4e-4797-82ba-fa8b1a455e72",2026-04-10T02:49:33Z,2026-04-10T02:52:11Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","31e9f13e-8494-4000-bee6-85306326a98a",2026-02-28T16:00:00Z,"March 2026 Aliff Residences B-13-07",2650,661.42,2890,1244.42,1380.58,"https://colivingmanagement.bukku.my/l/aOdRBpX0Ru","https://colivingmanagement.bukku.my/l/cD9tgvISoA","wix:document://v1/a1b068_f0310abca8eb40738e38b76c1b87e997.pdf/2026_Aliff_Residences_B-13-07.pdf",,
"688e6412-4cc6-4819-83b2-063ec5fc353d",2026-02-10T07:29:02Z,2026-04-07T16:55:12Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-12-31T16:00:00Z,"January 2026 Jalan Kuning Jalan Kuning",6231,865.39,6901,1215.39,5062.51,"https://colivingmanagement.bukku.my/l/btb6bQL7wX","https://colivingmanagement.bukku.my/l/bRGr0OnKkw","wix:document://v1/a1b068_cf3a4f237cad4bb889b6329926f70683.pdf/2026_Jalan_Kuning_Jalan_Kuning.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"68c90c7d-8145-4129-bd47-7a9b0159ad3e",2026-02-10T07:29:15Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","a0d62ede-178c-474e-9247-d658a94562ed",2025-12-31T16:00:00Z,"January 2026 Paragon Suite B-22-07",0,0,0,0,0,,,"wix:document://v1/a1b068_e874661d82384180b28c3a0fd0e0cd6d.pdf/2026_Paragon_Suite_B-22-07.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"68c9c78e-10df-4e1e-a296-3c783b079fe0",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",2025-02-01T04:00:00Z,"February 2025 SKS Pavillion B-21-01",4100,400,4500,1112.32,2987.68,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"68fa61cf-a120-4f89-bd1b-5bd7b045abcd",2025-11-07T09:31:56Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","f18c6f5a-eccf-4af8-9334-721d98013a6d",2025-09-30T16:00:00Z,"October 2025 Paragon Suite B-27-03",2400,1085.7,2400,1085.7,1194.3,"https://colivingmanagement.bukku.my/l/ct9vD_qTU_","https://colivingmanagement.bukku.my/l/a4yMVrEbeQ","https://download-files.wixmp.com/ugd/a1b068_d78765d85b9c448aaf2e86b19a15dce9.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfZDc4NzY1ZDg1YjljNDQ4YWFmMmU4NmIxOWExNWRjZTkucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9QYXJhZ29uX1N1aXRlX0ItMjctMDMucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY3NjkxOTA4LCJqdGkiOiI5YmM4OGVjYy03ZGRiLTQzMDUtYjE5Ny1lNmVlYjljOTVlMTQiLCJpYXQiOjE3NjI1MDc5MDgsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.TxtoSzWaSpHvqqwCOdcIp-QF0FF6AlVfwbssHuQ3bQc","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"6a259d24-4d73-4e93-949e-372da20286a1",2026-01-09T04:29:10Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","5981792a-cba0-4215-b391-e6c352f3f3bb",2025-11-30T16:00:00Z,"December 2025 Paragon Suite A-29-05",5025,585.97,5415,1023.97,3888.53,"https://colivingmanagement.bukku.my/l/cBt3MMtixn","https://colivingmanagement.bukku.my/l/dCFso8wKHQ","https://download-files.wixmp.com/ugd/a1b068_6c067be6463447c3998d0a67b5a364ed.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfNmMwNjdiZTY0NjM0NDdjMzk5OGQwYTY3YjVhMzY0ZWQucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9QYXJhZ29uX1N1aXRlX0EtMjktMDUucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY3OTY4OTQyLCJqdGkiOiJlZjdkY2UzMy0zNjI4LTRkY2EtOGQ1ZC02MTE2YmMxMjczMmQiLCJpYXQiOjE3Njc5MzI5NDIsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.M2tezSOZ2nGK5ns8dmA9gKsk9fw5NXyguj8ZxAIRUY4","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"6c980b6c-c2a9-417a-a4ad-0193158b7019",2025-10-09T06:07:22Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","4155d4f3-9438-448a-8c5e-d49dd1272646",2025-09-01T04:00:00Z,"September 2025 Meridin Bayvue B2-19-12",2700,0,2700,614.21,2700,"https://colivingmanagement.bukku.my/l/bYKYBpwbTJ","https://colivingmanagement.bukku.my/l/cGzGFmF7bk","https://drive.google.com/file/d/1yVCmkPaK2On4iLNu_ONlPzweYDP7laAk/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"6cba61dc-630f-4967-a56b-a4934bb6d9ec",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-02-01T04:00:00Z,"February 2025 Jalan Kuning Jalan Kuning",4700,500,5200,446.23,4283.77,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"6d3bbe22-2700-4ca1-8961-18944f4c0c98",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","4155d4f3-9438-448a-8c5e-d49dd1272646",2025-01-01T04:00:00Z,"January 2025 Meridin Bayvue B2-19-12",1150,100,1250,608.76,524.24,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"70a0bd0f-29aa-4624-9f28-0901eb88fb7c",2025-12-08T10:28:42Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","31e9f13e-8494-4000-bee6-85306326a98a",2025-10-31T16:00:00Z,"November 2025 Aliff Residences B-13-07",2050,211.67,2300,211.67,1883.33,"https://colivingmanagement.bukku.my/l/dopqr_E_Vs","https://colivingmanagement.bukku.my/l/byq1IUEhM2","https://download-files.wixmp.com/ugd/a1b068_280df75e9a2b49658f2f7311268182c5.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfMjgwZGY3NWU5YTJiNDk2NThmMmY3MzExMjY4MTgyYzUucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9BbGlmZl9SZXNpZGVuY2VzX0ItMTMtMDcucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY1MjI1NzE0LCJqdGkiOiI0MTBiZGY4Zi0xZjJmLTQwY2MtOTNmZC0yOGU5ZTNkNzJlNTgiLCJpYXQiOjE3NjUxODk3MTQsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.ywnTKopSYia3-QPKwZaiUXQnpM35E8ze3pnD_9HipWA","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"70fda304-f6c5-4ba6-82e5-fe711c603435",2025-09-10T09:34:50Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-08-01T04:00:00Z,"August 2025 Jalan Kuning Jalan Kuning",6450,1150,7600,561.85,6261.38,"https://colivingmanagement.bukku.my/l/buBGSHmuXq","https://colivingmanagement.bukku.my/l/bk_UOTwvvz","https://drive.google.com/file/d/1vbPEriiRo1FLwCektpZQ6Q4MzvIjTQE7/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"71335cdd-9476-4a5a-9a81-35ffff42d646",2026-04-10T02:49:47Z,2026-04-10T02:51:18Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2026-02-28T16:00:00Z,"March 2026 Paragon Suite B-23-07",3150,695.17,3350,695.17,2339.83,"https://colivingmanagement.bukku.my/l/dOzufs7E1J","https://colivingmanagement.bukku.my/l/dc3vjh_PTU","wix:document://v1/a1b068_9842cc27b9eb41a383f52e8bae7e96f8.pdf/2026_Paragon_Suite_B-23-07.pdf",,
"71c04db4-119c-44db-a7a9-30286f681d2f",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","beaf7c8c-e161-4e8f-b30e-376c0d94be25",2025-07-01T04:00:00Z,"July 2025 Meridin Bayvue B1-10-05",2600,50,2650,578.6,1811.4,,,"https://drive.google.com/file/d/1hXWJ8Pxu6grLMPn7hYBSgTWgY_w-mQUd/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"7519e0b3-53ee-4dbf-9d08-d1febd5ecae9",2026-03-15T19:08:39Z,2026-04-07T16:57:09Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","f18c6f5a-eccf-4af8-9334-721d98013a6d",2026-01-31T16:00:00Z,"February 2026 Paragon Suite B-27-03",2400,571.2,2400,571.2,1708.8,"https://colivingmanagement.bukku.my/l/aCtjFtdEIa","https://colivingmanagement.bukku.my/l/aP_vdcQ3fc","wix:document://v1/a1b068_9391c6475bc24e97a2a739e24a876573.pdf/2026_Paragon_Suite_B-27-03.pdf",,
"764ab64b-3cfe-4993-9623-266d5eb90c93",2026-02-10T07:29:16Z,2026-04-07T16:55:06Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-12-31T16:00:00Z,"January 2026 Paragon Suite B-23-07",3150,543.27,3280,543.27,2421.73,"https://colivingmanagement.bukku.my/l/dCDshkBt0l","https://colivingmanagement.bukku.my/l/b86fl62D8Y","wix:document://v1/a1b068_6ce157f0ab6a40f39a286f5f4db0f6c4.pdf/2026_Paragon_Suite_B-23-07.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"76fa3fa3-55b2-41c3-88b1-d26484b032ae",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","4155d4f3-9438-448a-8c5e-d49dd1272646",2025-03-01T04:00:00Z,"March 2025 Meridin Bayvue B2-19-12",600,0,600,735.11,'-195.11,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"788a4580-6e26-43c3-a69c-73df60d077dd",2026-01-09T04:29:06Z,2026-02-20T08:43:08Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","4155d4f3-9438-448a-8c5e-d49dd1272646",2025-11-30T16:00:00Z,"December 2025 Meridin Bayvue B2-19-12",2700,764.76,2960,764.76,2195.24,"https://colivingmanagement.bukku.my/l/aYJrQFeuZy",,"https://download-files.wixmp.com/ugd/a1b068_3acd670c37614676ad75fc2449e97b13.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfM2FjZDY3MGMzNzYxNDY3NmFkNzVmYzI0NDllOTdiMTMucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9NZXJpZGluX0JheXZ1ZV9CMi0xOS0xMi5wZGYiLCJ0eXBlIjoiYXR0YWNobWVudCJ9LCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdLCJleHAiOjE3Njc5Njg5MzgsImp0aSI6Ijc2NWU4NDZlLTllNzItNGUzNC1hODM4LTQ2NmViZDYxYzE3YiIsImlhdCI6MTc2NzkzMjkzOCwiaXNzIjoidXJuOmFwcDplNjY2MzBlNzE0ZjA0OTBhYWVhMWYxNDliM2I2OWUzMiIsInN1YiI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIifQ.-LUq1jnbWX99h2yNzrke2QJnghohgqlxr1ciyiNqwIk","817f6510-47ac-4f8f-9828-d2fd91cb406f",true
"791e2b65-ccd1-4506-90b6-e751b6d5cf0b",2025-10-09T06:07:19Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","2cf0712d-2d16-4843-b80e-a2b438b20421",2025-09-01T04:00:00Z,"September 2025 Meridin Bayvue B1-22-09",2700,230,2930,652.56,2007.44,"https://colivingmanagement.bukku.my/l/c-vxGsMLv9","https://colivingmanagement.bukku.my/l/cYJZBTFvXY","https://drive.google.com/file/d/1qLp3cwGhrJB_3-zMjNzJFcrj-j2klGrL/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"79f55138-bd41-4115-abae-4693f6771dda",2025-09-10T09:34:02Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","beaf7c8c-e161-4e8f-b30e-376c0d94be25",2025-08-01T04:00:00Z,"August 2025 Meridin Bayvue B1-10-05",2600,50,2650,1175.1,1214.9,"https://colivingmanagement.bukku.my/l/d4gXZZJCcG","https://colivingmanagement.bukku.my/l/bxlL_Zu_rn","https://drive.google.com/file/d/1a_N9WscSsvizMwu9bOuYxo1HI1Jixsr8/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"7a6b5428-222f-4de1-b98e-3b574b9b9f63",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-04-01T04:00:00Z,"April 2025 Paragon Suite B-23-07",2350,200,2550,880.79,1434.21,,,"https://drive.google.com/file/d/18RMpS1meC-QzzF7KufNMzouIUma7zf3n/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
