"title","tenant","room","Date","Created Date","isPaid","amount","Paidat","receipturl","invoiceid","ID","invoiceurl","property","tenancy","type","Accountid","Productid","referenceid","Bukku_invoice_id","Updated Date","Owner","client"
"Nov 2026 - Aliff Residences B-13-07 Standard Room - Rental Income","b5f5fc33-0561-4de0-8748-2a6ba853d150","2e296b44-c922-40cf-a3d9-e756cff640b1",2026-11-01T00:00:00Z,2026-02-09T14:04:55Z,,650,,,"IV-02730","7e3cb2ae-7437-48ad-8cba-ee5e7f4e8792","https://colivingmanagement.bukku.my/l/cPbL9cnviD","31e9f13e-8494-4000-bee6-85306326a98a","fc1dd5d2-aaf8-4c77-8376-fe9eb1ebc55b","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10725,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"July 2026 - Rental Income","ef8f0650-f7c5-4666-a224-91f67eba8872","f8dbb89a-a49c-44e0-944a-5665241eafd7",2026-07-01T00:00:00Z,2025-09-14T15:19:54Z,,700,,,"IV-00917","7e60a826-88da-4dce-8101-55ca71c72dc7","https://colivingmanagement.bukku.my/l/bjofsuMVyz","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","9a4c5001-77e7-4b61-a38e-ea1df717602a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6728,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October - Aliff Residences B-13-07 Standard Room - Rental Income","17e79a3f-e22b-4ef7-b538-76e2ba20c046","2e296b44-c922-40cf-a3d9-e756cff640b1",2025-10-05T16:00:00Z,2025-10-06T02:25:18Z,true,610,2025-10-06T03:36:12Z,"https://colivingmanagement.bukku.my/l/dl53G48903","IV-01694","7ef4f355-38a0-4412-aad0-876662c323e9","https://colivingmanagement.bukku.my/l/awGRE7NHMo","31e9f13e-8494-4000-bee6-85306326a98a","4f914820-9400-48a5-9527-f21c87552cbe","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mgeku47m",7873,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"August 2026 - Rental Income","2bd12606-e435-4679-a34f-8f928229309c","24dff256-86c4-4fbf-8ad1-9027dd044b38",2026-08-01T00:00:00Z,2025-09-14T15:20:28Z,,2400,,,"IV-01047","7f48eb0d-5b18-4bb6-ac41-b98f3f70eca9","https://colivingmanagement.bukku.my/l/cZn5HMBhpT","f18c6f5a-eccf-4af8-9334-721d98013a6d","b3d7164c-e69e-4992-8b83-cc6df81b610f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6858,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","782af970-3f7b-4206-bbb6-79daa4a25346","1c007afd-735e-4e70-b7e4-0d849b2efceb",2025-10-01T00:00:00Z,2025-09-14T15:20:36Z,true,700,2025-09-30T14:15:49Z,"https://colivingmanagement.bukku.my/l/a_twT6FDOw","IV-00921","7f5072da-779f-4dfc-b087-6a821bd667fc","https://colivingmanagement.bukku.my/l/dGL5zrfPrG","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","917b3154-a042-4f26-8c55-2d377fb5ac77","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg6n1ove",6732,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October - Aliff Residences B-13-07 Standard Room - Owner Comission","17e79a3f-e22b-4ef7-b538-76e2ba20c046","2e296b44-c922-40cf-a3d9-e756cff640b1",2025-10-05T16:00:00Z,2025-10-06T02:25:18Z,true,700,,,"IV-01707","7faea6ff-fb25-4e40-b66d-7cb5fb7b0a86","https://colivingmanagement.bukku.my/l/aPD5gUQOSc","31e9f13e-8494-4000-bee6-85306326a98a","4f914820-9400-48a5-9527-f21c87552cbe","86da59c0-992c-4e40-8efd-9d6d793eaf6a",64,11,,7886,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","f40561f0-1f5c-4629-8caf-5ab61940a840","4e7e0462-acce-4c7b-a921-7101a46f0399",2025-11-01T00:00:00Z,2025-09-14T15:20:19Z,true,1550,2025-10-31T03:00:38Z,"https://colivingmanagement.bukku.my/l/aAc1fcx8Uc","IV-00871","7fb2a683-04ee-4f44-8cf6-d246f6fed581","https://colivingmanagement.bukku.my/l/cu2Y4pASfM","1119da1b-7b56-4b65-9ca1-800757e29764","643b2a2d-d432-4dd2-beb2-a4cef1cfada7","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhe9lvdt",6682,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Feb 2026 - Aliff Residences B-13-07 Standard Room - Agreement Fees","b5f5fc33-0561-4de0-8748-2a6ba853d150","2e296b44-c922-40cf-a3d9-e756cff640b1",2026-02-07T16:00:00Z,2026-02-09T14:04:55Z,true,250,2026-02-26T10:37:21Z,,"IV-02721","7fc71e2d-58b4-4433-875d-7a8395e6bcfc","https://colivingmanagement.bukku.my/l/bouRrZ_fdY","31e9f13e-8494-4000-bee6-85306326a98a","fc1dd5d2-aaf8-4c77-8376-fe9eb1ebc55b","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-mm3bkwnq",10716,2026-02-26T10:40:04Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2025 - Rental Income","87fe12fb-33ee-4f33-8f11-59b2769aa65a","63f2ec9f-5a91-4c3d-9ce0-642c83a0054f",2025-12-01T00:00:00Z,2025-09-14T15:19:58Z,true,600,2025-11-27T15:00:32Z,"https://colivingmanagement.bukku.my/l/aXH_EvIc61","IV-00801","81651d52-e5fc-4863-a933-c9e3949b1cfa","https://colivingmanagement.bukku.my/l/c66aBEukpu","beaf7c8c-e161-4e8f-b30e-376c0d94be25","7e4b2adb-d74d-4736-b76c-0abe81555942","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mihk7zfm",6612,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Paragon Suite A-29-05 Master Room 1 - Agreement Fees","4ca9db86-d07f-4335-a899-5e1335c67872","556f351c-b732-4a26-8ff9-62bb63c1a790",2026-01-16T16:00:00Z,2025-12-22T04:01:52Z,true,250,2026-01-13T10:50:42Z,"https://colivingmanagement.bukku.my/l/dklNcRRddJ","IV-02432","82305246-056e-435b-a026-5252af13508f","https://colivingmanagement.bukku.my/l/b9xkWB_bCN","5981792a-cba0-4215-b391-e6c352f3f3bb","31544a87-9547-44cc-8293-b4e20a519821","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-mkcgxa0v",10192,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","fb2674d5-db8e-48a0-ba2b-91a1179bbbcd","8b9891cb-30a2-47c7-8e1e-da4be5c76508",2025-10-01T00:00:00Z,2025-09-14T15:20:03Z,true,1100,2025-09-30T12:55:12Z,"https://colivingmanagement.bukku.my/l/cu5mR-n1fg","IV-00788","82af273d-8d41-46e6-9e34-fa542b8185a9","https://colivingmanagement.bukku.my/l/d_CKq89eAc","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","7c4c6af1-3f10-4a03-9dc0-fb837cb31a37","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg6k6gs7",6599,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February 2026 - Rental Income","262637e9-f654-45b3-9b4c-692ca678dd03","d34ad546-8468-411f-9491-d5f54e2c3986",2026-02-01T00:00:00Z,2025-09-14T15:20:35Z,true,1300,2026-02-20T09:13:26Z,"https://colivingmanagement.bukku.my/l/dgzs4aIe5g","IV-00991","83649d04-0eb9-4001-9b5d-61271423cba4","https://colivingmanagement.bukku.my/l/dB0jTdLVtG","5981792a-cba0-4215-b391-e6c352f3f3bb","becfbe2a-c356-4a6a-8cd0-1dc2c4dd2283","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mlunuxoy",6802,2026-02-22T09:05:14Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Tri Tower A-18-03 Balcony Room - Rental Income","5514b813-b6b1-4289-95af-0591dbb82bcd","b0750e3c-4615-4b18-912d-05325a97ea34",2026-01-01T00:00:00Z,2025-12-02T08:16:25Z,true,1100,2025-12-03T01:01:17Z,"https://colivingmanagement.bukku.my/l/b_KiMm2ov_","IV-02320","838fd37d-4527-4bf1-aab0-155bb3a0f352","https://colivingmanagement.bukku.my/l/cUkbDGDmb-","1119da1b-7b56-4b65-9ca1-800757e29764","00a16fdb-fb79-4a4b-b9ca-6addd64b04ff","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mipask6i",9957,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","da3f3823-7538-477b-9d4d-c3059f028f20","af8f9063-31bd-4b6d-b54a-8c25b9a1fdc6",2025-10-01T00:00:00Z,2025-09-14T15:19:58Z,true,600,2025-10-01T09:13:57Z,"https://colivingmanagement.bukku.my/l/byqIfPykd5","IV-00775","83905f08-fef3-4752-8cd9-52cbde995a31","https://colivingmanagement.bukku.my/l/b4sZ1V9FOM","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","a573ded5-8083-4f0d-baa0-d36b6821b3ee","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg7ro1jq",6586,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"April - Jalan Kuning Jalan Kuning Master Room 1 - Rental Income","a4b383a8-6ff0-457c-bb10-a5f872fbd5b3","6b4a6637-2dbf-4913-9512-6b06abbafabd",2026-04-01T04:00:00Z,2025-11-07T07:28:57Z,,600,,,"IV-02460","83933fbf-c65c-451e-bf74-a60421fdda9a","https://colivingmanagement.bukku.my/l/bzU47i1Lkz","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","e32cc057-6fb0-48b1-89db-543cc21af02d","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10235,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2025 - Rental Income","ea456c52-0155-496b-9623-dfe3c45538b4","e3ce04ab-2186-4b5c-93bd-9976cfefa591",2025-12-01T00:00:00Z,2025-09-14T15:20:06Z,true,800,2025-12-02T09:21:39Z,"https://colivingmanagement.bukku.my/l/ag9rIKVBoN","IV-00839","8493a127-eb84-410a-b66f-5425a81849db","https://colivingmanagement.bukku.my/l/cMOwApYK89","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","cbdcfd3f-2ccc-4ea3-9d00-8507c4f1cd43","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-miodb8x1",6650,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","a76da61b-df1c-4049-a366-d72dcf064df5","f3335a57-a272-4c8d-b063-915c0ebc4d2c",2025-10-01T00:00:00Z,2025-09-14T15:20:14Z,true,600,,"https://colivingmanagement.bukku.my/l/bho_U7TKPq","IV-00829","85b3d901-75c5-488d-99b5-b84a530958fa","https://colivingmanagement.bukku.my/l/bGB79syOd6","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","b26d3537-4e8a-47d1-b128-4976f7dd4910","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg6ae43t",6640,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","548f3c5f-ab09-40e3-b124-8d2c68f4e84d","d1b8aa52-af7e-4ce4-bc49-86608d903006",2025-10-01T00:00:00Z,2025-09-14T15:20:18Z,true,1950,,"https://colivingmanagement.bukku.my/l/aBLoXA3LZi","IV-00850","85b42122-27f6-4921-8c66-481646b80c36","https://colivingmanagement.bukku.my/l/ax97zlxGZN","1119da1b-7b56-4b65-9ca1-800757e29764","27d5f5f4-ab6e-4708-9f80-7b26525b485b","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"NDuqRlK7DY6yy82l1
",6661,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Meridin Bayvue B2-19-12 Standard Room - Rental Income","0e88a760-7a70-4e6d-87a9-f6cbd9a3d405","2de68ab4-ff54-4be0-aaea-ae6ca81eb6a4",2026-12-01T04:00:00Z,2025-12-24T03:30:47Z,,600,,,"IV-02510","860f42bb-045e-4461-ba7a-7cb376be60bd","https://colivingmanagement.bukku.my/l/b1TQEp25Uu","4155d4f3-9438-448a-8c5e-d49dd1272646","f57ede7f-8ea6-4f04-891d-e5cc05a99719","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10312,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Paragon Suite A-29-05 Small Room - Rental Income","4d2834cf-8c4a-4eb8-be1e-628d05f660d4","1dd25e1b-ec08-4bfb-981a-47eb98f21d73",2026-02-01T00:00:00Z,2025-11-03T01:33:16Z,true,500,2026-02-05T11:52:10Z,"https://colivingmanagement.bukku.my/l/dsUPJpei5y","IV-02153","86322cc5-f9f9-41dc-b361-1be439d55ff7","https://colivingmanagement.bukku.my/l/b_5_BxTjdB","5981792a-cba0-4215-b391-e6c352f3f3bb","5f9cd58d-1dad-46ec-802b-cfd37e7a1387","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-ml9ebucw",9656,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May - Jalan Kuning Jalan Kuning Master Room 1 - Rental Income","a4b383a8-6ff0-457c-bb10-a5f872fbd5b3","6b4a6637-2dbf-4913-9512-6b06abbafabd",2026-05-01T04:00:00Z,2025-11-07T07:28:57Z,,600,,,"IV-02463","866c02d6-b18e-41cb-8d17-529e9b2d6eb4","https://colivingmanagement.bukku.my/l/bvOgPsa2i9","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","e32cc057-6fb0-48b1-89db-543cc21af02d","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10238,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"September 2026 - Rental Income","54a8ad5a-d9aa-4d23-9acd-e94f9bae36e0","2ba14071-ea05-4f99-ae21-9a2870703b47",2026-09-01T00:00:00Z,2025-09-14T15:20:29Z,,900,,,"IV-01056","8675fb4d-6b16-47f0-af16-10eb35d2045d","https://colivingmanagement.bukku.my/l/ct59Ux0giD","4155d4f3-9438-448a-8c5e-d49dd1272646","3e1b6a48-81e2-446f-8664-6ecc89918f81","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6867,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Meridin Bayvue B1-22-09 Master Room - Owner Comission","9f7a3e4e-1b3d-4843-87e7-28403e9b4272","7840e5a5-e01b-44a0-b719-d44779d73085",2025-12-09T16:00:00Z,2025-12-10T10:41:25Z,true,525,,,"IV-02485","86d28346-27cf-41c0-90ff-e60265a5cb3d","https://colivingmanagement.bukku.my/l/aTN-M0Mhyg","2cf0712d-2d16-4843-b80e-a2b438b20421","3aa7da22-4f5b-4fae-a819-772119816ab7","86da59c0-992c-4e40-8efd-9d6d793eaf6a",64,11,,10275,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","3a5d4ce6-66cb-4997-ab7c-12197f709901","87b15276-05a9-413e-890a-880be70495db",2025-11-01T00:00:00Z,2025-09-14T15:19:54Z,true,1000,2025-11-01T06:56:37Z,"https://colivingmanagement.bukku.my/l/aPiUUIlN49","IV-00770","879f07e1-573c-470b-86ad-8fd112f5b9c7","https://colivingmanagement.bukku.my/l/d4pbHCh9os","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","9893ac3f-3b29-4fde-8e22-7d6b7a4ab91d","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhfxfcoa",6581,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"March 2026 - Rental Income","6ef3a998-5d81-4785-b3f5-a69901474e26","7d3d414d-55f4-443c-83ad-4e9ba3f2647c",2026-03-01T00:00:00Z,2025-09-14T15:20:07Z,,600,,,"IV-00910","88599274-9efb-46e1-be71-c47025dc822e","https://colivingmanagement.bukku.my/l/bpcc3SsPW5","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","99011c79-1d5d-4bc5-96b5-92c14feee65a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6721,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"June - Meridin Bayvue B1-10-05 Master Room - Rental Income","acd1c031-63a5-49e7-b384-14f2a60afae0","7e68c424-aa3d-4ef6-bdd2-b6e4b0b621f6",2026-06-01T04:00:00Z,2025-10-30T04:17:59Z,,800,,,"IV-02467","88ee69a5-3e84-4dfa-96a3-8d5f93f6a417","https://colivingmanagement.bukku.my/l/cC1NgJQcGz","beaf7c8c-e161-4e8f-b30e-376c0d94be25","26e78ff1-68a4-43bc-a855-7516a19b4c64","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10242,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May - Aliff Residences B-13-07 Small Room - Rental Income","2a3caf83-9a43-4be8-b1d3-3c1d2e157107","145d627f-4bee-40e1-8a73-81d8f9f5b5e8",2026-05-01T00:00:00Z,2025-09-22T09:16:04Z,,350,,,"IV-01240","8957be18-3517-41ba-bd0a-772ab79235e6","https://colivingmanagement.bukku.my/l/cKz_xMtKNz","31e9f13e-8494-4000-bee6-85306326a98a","c4f83a01-4d1c-4dba-9762-82beecd6faad","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,7145,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Meridin Bayvue B1-20-03a Master Room - Owner Comission","e5692849-9caa-4533-aaa1-098b6d165db1","d7f17468-3f8a-4027-8827-f64d24f78d8f",2026-01-01T00:00:00Z,2025-12-22T00:52:55Z,true,642,,,"IV-02488","89c08f7c-60ef-4bd1-a8da-458806d90724","https://colivingmanagement.bukku.my/l/d0cHjUDGo-","3faf9896-9e64-4092-93ec-603e692bae24","63f58645-8bf9-4e63-ad8c-01cb04f0b10c","86da59c0-992c-4e40-8efd-9d6d793eaf6a",64,11,,10278,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May - Paragon Suite A-29-05 Standard Room 1 - Rental Income","d42eee8b-c4f5-4b1e-bd66-1c843ae47aff","62b1e475-3497-4415-aaf0-db602b7b2034",2026-04-30T16:00:00Z,2026-01-06T14:14:17Z,,200,,,"IV-02580","89c2f5a4-9544-4875-8aff-cf9221ab9528","https://colivingmanagement.bukku.my/l/aIb2SZiOMn","5981792a-cba0-4215-b391-e6c352f3f3bb","e4a1ab8d-c52d-4450-8f44-f77c64a5c953","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"parking lot rental",10438,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","155ce2ef-8c50-47d4-ae29-0b2b61ddabf0","9e34211e-2029-454e-9d19-2176ebc75aff",2025-10-01T00:00:00Z,2025-09-14T15:20:12Z,true,1000,2025-10-01T08:08:11Z,"https://colivingmanagement.bukku.my/l/dCQBnrhS86","IV-00824","89c8fed9-5a06-42a5-8288-eb1e1f473e8f","https://colivingmanagement.bukku.my/l/d8YvuzzFiV","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","d2acdeab-9ecf-4815-b237-54bcb0059f5f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg7pd38u",6635,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February 2026 - Rental Income","b70b097a-6c8d-4923-9550-d0345c2beae0","9a822793-c475-4a06-9ac5-8bbdacd6485e",2026-02-01T00:00:00Z,2025-09-14T15:20:22Z,true,500,2026-01-31T09:30:12Z,"https://colivingmanagement.bukku.my/l/buxvQ1jtLR","IV-00948","8a27b811-a6b1-48f4-b2dc-a1525f12495d","https://colivingmanagement.bukku.my/l/dRjK56UuyK","2cf0712d-2d16-4843-b80e-a2b438b20421","83c93205-fe3a-4171-85ee-317d3fbc785f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-ml241i65",6759,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2025 - Rental Income","703db0c7-8469-4966-9729-c8e4eefc6c5b","d70434ff-a76a-481d-94e4-7e0ae7db7f14",2025-12-01T00:00:00Z,2025-09-14T15:20:09Z,true,850,2025-12-01T02:09:40Z,"https://colivingmanagement.bukku.my/l/b7O7B5MJPe","IV-00847","8aa7a309-3c64-4480-a0b4-dc677bfa19b7","https://colivingmanagement.bukku.my/l/dsNXKR_w-U","5981792a-cba0-4215-b391-e6c352f3f3bb","3af59c7b-baa5-4714-ba9f-66cd542bf126","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mimifvft",6658,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May - Meridin Bayvue B1-10-05 Small Room - Rental Income","b289310f-025d-4796-8817-0feed76fe1da","84423429-0db5-4c6f-8dfb-cee329ae1dfb",2026-05-01T00:00:00Z,2025-10-28T04:00:23Z,,600,,,"IV-02098","8b518c50-737a-40ae-b143-066dfdb5574d","https://colivingmanagement.bukku.my/l/dQ0N_8WkOs","beaf7c8c-e161-4e8f-b30e-376c0d94be25","37c2e57c-15b1-4971-b727-5e39f8e62664","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9529,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"September 2026 - Rental Income","262637e9-f654-45b3-9b4c-692ca678dd03","d34ad546-8468-411f-9491-d5f54e2c3986",2026-09-01T00:00:00Z,2025-09-14T15:20:35Z,,1300,,,"IV-01062","8b7afca8-9a47-4a9c-a6f7-7dab5549595e","https://colivingmanagement.bukku.my/l/cKc3P91yTC","5981792a-cba0-4215-b391-e6c352f3f3bb","becfbe2a-c356-4a6a-8cd0-1dc2c4dd2283","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6873,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","ea456c52-0155-496b-9623-dfe3c45538b4","e3ce04ab-2186-4b5c-93bd-9976cfefa591",2025-10-01T00:00:00Z,2025-09-14T15:20:06Z,true,800,2025-10-01T13:08:21Z,"https://colivingmanagement.bukku.my/l/ce4CDoooPK","IV-00798","8b96e077-fcbd-4426-a21a-c7078f16c972","https://colivingmanagement.bukku.my/l/dqsl-icLN4","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","cbdcfd3f-2ccc-4ea3-9d00-8507c4f1cd43","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg802a8h",6609,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","262637e9-f654-45b3-9b4c-692ca678dd03","d34ad546-8468-411f-9491-d5f54e2c3986",2025-11-01T00:00:00Z,2025-09-14T15:20:35Z,true,1300,2025-11-04T15:32:42Z,"https://colivingmanagement.bukku.my/l/cq46WKd7M7","IV-00943","8bab3b39-38d9-4022-ad92-2559059e89cb","https://colivingmanagement.bukku.my/l/c_jfV37mtW","5981792a-cba0-4215-b391-e6c352f3f3bb","becfbe2a-c356-4a6a-8cd0-1dc2c4dd2283","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhkq5s9y",6754,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May - Paragon Suite A-18-05 Master Room 1 - Rental Income","6cbf2efe-fb21-480d-9f52-326a2756c5b6","095bce46-e254-4805-9765-a7d9fbc92d05",2026-05-01T00:00:00Z,2025-11-27T07:28:59Z,,1400,,,"IV-02285","8bf7627b-5a25-4874-9eeb-04751d0f987c","https://colivingmanagement.bukku.my/l/d8gIguxJ9X","ab2f9b6a-402a-4593-a939-f306dc976067","cf3b27d1-9552-4154-9bb7-398d80620c8f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9882,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Aliff Residences B-13-07 Standard Room - Forfeit Deposit","17e79a3f-e22b-4ef7-b538-76e2ba20c046","2e296b44-c922-40cf-a3d9-e756cff640b1",2026-02-09T13:31:44Z,2026-02-09T13:31:48Z,true,700,,,,"8cde0ba3-9361-4f6d-a282-c34c41b95664",,"31e9f13e-8494-4000-bee6-85306326a98a","4f914820-9400-48a5-9527-f21c87552cbe","1c7e41b6-9d57-4c03-8122-a76baad3b592",53,14,,10713,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
